id,text,label
10596,khanumarfa muslim last likhaa lastnpaot tumhara aukad batata haii congress logo paal,0
10597,narendramodi hriday cangrechul byakt kartahu manunga rar thanunga bal kapal likht,2
10598,modi gaddar amit shah katil protect imriti bazi randdi lao piyush gabar rail bech nirmala tatti loot desh,0
10599,thewirehindi tabhi bjp h bhajpa jaane murder rape loot padta h,0
10600,thefasaadi faisal qureshi react meme sed react fasaadi jani,1
10601,ashoswai kutta sala isko laat maarkar button suna dena chahiye saale jali takleef,0
10602,aftabnuh rahulgandhi priyankagandhi ghulam nabiazad bhupindershooda deependershooda incharyana iyc,1
10603,happi back nd year learn lot new research agya karki ee doherti,1
10604,rozwatkin cliocornish hqstori awww thank lovely roz thats kind x,2
10605,kunalkamra abey chutiya th fail gandphati bhadwe ghoomte cheap public paan,0
10606,kmar rose fact know smell mean you rich rich some man deven know wah name much less smell,1
10607,rt sweetrthenhoney smiley facee you cute hawa miss much,2
10608,aravchowdharri annieta aravchowdharri dil h bar jitoge you believ,2
10609,narendramodi indian prime minist shri narendar modi ji badhai congratul,2
10610,anjumhassaan rafi aaa parha sunna howa baap olaado haram maal khilatte bare kr aq,0
10611,spiritwithinxyz imsandi ind ani kya milta h gobhi bhakton talk hindu muslim ghanta gaadi,0
10612,modi ji jeet hardik subhkamnaye,2
10613,rt muslimadvoc ramadan mubarak we honor cohost histor iftar us capitol iftar repandrecarson ilhan,2
10614,agar rss walay samajhte hy ki marne maarne se masail hal hojayengay wi sadi ki bada mazaaq h,0
10615,ashutoshb amitshah nsitharaman incindia sardesairajdeep jhasanjay sudhirbhardwaj tere ko banate,1
10616,rt goonereol didi intoler freedom speech etc etc let unit fight fascism didi this man shouting jai shri,2
10617,httweet extrovert sidhi baat h nation k logo modi vote bjp,0
10618,thewirehindi need worri khulasa nehru gandhi famili ya left walon,0
10619,rt crawco a welldeserv award crawford presid ceo harsha v agadi accept bnaibrith intern distingui,2
10620,ashsmilek urbandictionari now theyll definit repli khatarnak dhamki kisine lit,0
10621,rt carauna ok well vote one u bc appar choos colour im die hair random peopl,1
10622,xyzmariaa hum sirf arsal ajiya relat kharab n true last sea,1
10623,amrendrasadh mitalishah ha hei padhne maja otmahatiya keep mitaliji,2
10624,sanjayazadsln laat khayeg din election aane sudhar gaand mein,0
10625,rt phorly say someth good great nigerian actress eniola ajao caus love improv act,2
10626,tumhara bap nooobmaster callm yourdad bsdk chutiya homobakchod even know joke,0
10627,pseretlo ckkwena it realli turn well jacob no wonder lyric gupta freind,1
10628,check vogue germany kirsty hume carmen kass frankie rayder fur couture report tanga,1
10629,tvsmotorcompani compani separ kit non abs apach bad news disappoint not even year,0
10630,america europ asia africa zameen karti tujhy salaam hy ilya qadri hbdilyasqadri,2
10631,upasanatigress aesa bus inshaniyat warna hindu islam countri jakar paise kama ra,2
10632,kanhaiyakumar agar pakistan election ladte zarur jeet jatay bharat desh drohiyon jag,0
10633,acharyapramodk teri ammizan shahjade janaja hindu muslim chhaker bar buri utha khan,0
10634,rt beingsalmankhan hud hud dabangg song done dabangg arbaazskhan pddancing nikhil dwivedi,1
10635,vishal sharma good night mere sohne satguru gurmeetramrahim g thank for everyth stay alway everi stage,2
10636,danishm sardanarohit yogrishiramdev har safayi insaan deterg powder,1
10637,viveksharma a vyapari usdin modi ji k photo aur dialog k cd bechega,1
10638,are ch tiyon ch tiyagiri band apne gau rakshak bolne haq sab ag,0
10639,dr panditji domino you lost custom tumpe jabtak ispe fir kroge khane,1
10640,leo girl koe khaas nahe aik choti cousin naam bhe yahe tb naam pasand,1
10641,kamaalrkhan mr khan still twitter well india you challeng twitter th a,1
10642,proud sarfarazahm repres cultureand love player never asham speak urdu b,2
10643,bhai verma ji apke kehne matlab jagah arvind kejriwal ko imandaar natak thappad marva padega,1
10644,congratul amitshah sir party sangathan bohout miss sir,2
10645,nahi sir ji sadhwi pragya kisike tukro chunao jeeti jan aadesh samman sadhwi pragya,1
10646,ushautpal it sound fit much better origin song apna naam badal doon ya naam chhupa,2
10647,ubaidawan sarfaraza bat ni bu captain huwa naam na toss jeet h,0
10648,silencewhisper aisa chahi ay police kam ham aksar sarkon per ki,0
10649,meowlici mennay jb deckha mey soney chalay abbu bool match haar gaii,1
10650,rt uzmayy aj k door agr mukhli banda ghanimat samjhein uspr chalakiyaan azmayein yaad,1
10651,king man bismillah wish luck thank u king man udh bagi giveaway dibulan ramadhan dan penuh berkah,2
10652,temurrashid abualeeha rabnbaloch asadrana baat ni baat auster bc dramay baazo ne,1
10653,dope soul x no janni tum mujhse funny,2
10654,uski emi pa kripaya toll nyaysangat banaiye varna bhot saari young live khatam jaayegi,2
10655,fizopsida qasim nobita pagal tehreem say teri,1
10656,skype famili like look beautiful baby cat kitti chat minou miaou meow,1
10657,itssohailkhan akshaykumar ye gyi news phle btana ta,1
10658,janardan bjp gaaon gaaon jakar pani bijli pahuchahiye sansad ji logo aapko vote modi ji nah,1
10659,sambit patrag anjanaomkashyap bjp parti members sirf hindu muslim siwaye karsakta manif,1
10660,shoaibmph shame big shame shoaibmph call captain sarfaraza rubbish he cap,0
10661,pun starr presidentverd she retain job iss fake report padke sunaye samajh,1
10662,rt immpriya shwetaraina imraina priyankacraina thank babes you even know much wish mean i wish rai,2
10663,at last mehnat rang layi good news yehrishteyhainpyaarke fandom,2
10664,contest code qcay join karo playerzpot jeeto free paytm cash meri taraf lucki rank th th,1
10665,akhileshpsingh abey buddhe sala kutta cr hindustanio jhoota bsdk hmne modi vote,0
10666,rt mano twitter py half time oska header dekhne guzar,1
10667,rt francisyuuuh uk armys entertain coarmi wait concert sweet song armyonce r,2
10668,amishdevgan amish devgan kehna chahta hoon modi ji samajhne insaan bharat mata ko,0
10669,boy baby baba equal ban jaunga ladki patane sanju ban jaunga shaadi bole feminist ban jaaung,0
10670,rt mian aadiii your mind power thing when fill posit thought your life start chang you brav,2
10671,narendramodi respect sir atal ji k charact song srk n jagjit singh ji gaane aapke biopic,1
10672,jindalpr tamashbeen ashutoshb baap kyo bijli depart kamini kejri paas,1
10673,pankajjha abpnewshindi mayawati mayawati ji bsp voter sp vote dus,1
10674,abba jega lool nothn doin amma sure one best live chat ever happen histori social media,2
10675,mixedraita hi special appeal defeat bjp not give anyth like hopeschem etc chutiya desh,2
10676,ggukiefli aiii chhotu bacha love ador much mini you seem distant week back,2
10677,sumet moplay btsportfootbal fir jeet ladke wish sarri gave cap,2
10678,abdulre zaheer engin aajkamrankhan aapko armi phobia hogya hay ilaj karwain,1
10679,rahulgandhi rahul ji desh jarurt apno desh sich sich es layk jroor,1
10680,kaash aisa hota darshan raval offici video indi music label latest hit song,1
10681,anjanaomkashyap tum modi media theak ayo ge freedom speech maa chod modi modi nikal,0
10682,irenaakbar mullon problem see countri islam onesthey hate countri live,0
10683,theangrylord highli irrita ladi isake maa baap naam mamta kyo,1
10684,fortune kahu its classic hope ask cube n tupac,1
10685,rt bcsdyss youth summit thank u kingmakerso send baayan bakari guest speaker thank u workshop present,2
10686,rt raghuinsan valuetim valuelif gurmeetramrahim singh ji insan derasachasauda pujya guru ji h insan samya kader,2
10687,rt hassan jazil sari dosto class bahar nikal dyna punish picnic,2
10688,vishalsatra sala churkut pen r khose betichod daru pauwa jarur r wala pita honga dongi sala,0
10689,aajtak ashupage haramkhor baat free abe kambakht inko layak bna layak bn fr,0
10690,amitshah kpmaurya narendramodi bahut badhai priy modi ji janta bharose aapko chuna dhyan,2
10691,bjpindia narendramodi sirji gandhij kharid kya kyun chutiye piche pade nathuram god,0
10692,narendramodi atalji word principl alway us act catalyst develop bharat,2
10693,rt rosalindpicard affect comput research win best paper award ieee bhi medialab,1
10694,manakgupta bol rahul gandhi zimmedar opposit achchi polici gobhi baap,2
10695,iamwatan thelinguist bhaavnaarora abe hit hit tabhi post daalti kutte aa jaate,0
10696,theskindoctor lw itne bade vale cc chu iye abhi inka time aayega,2
10697,himansh yadavakhilesh samajwadiparty sir bhaeya ji sarahniya fesla jab baat sunney,1
10698,salmanaliidol jyotica sachin nitin sontv my jaan salmanaliidol obvious im extrem excit watch,1
10699,narrendor this is a hard one because definit ratchet bc im bias but oooh realli l,1
10700,manojgajjar tumhara pass abh deemagh islea googl deemagh har tarh,0
10701,modi ji paar seat chali lakin follow acche logo kadar duniya guerrila,2
10702,nitin gadkari officeofng dev fadnavi pmoindia make sapno sahar dream come true great leader,2
10703,ek kangreshi votar udhar hajar mange kangresh sarkar aayegi vapas dunda sale ne,1
10704,rt aayatkh assalamualaikum morn friend aur allah taala bakhshish maango allah behad bakh,1
10705,igoton arey chutiya gadhe pakistani har officer kudte blazer pehenta chutiye imran khan k,0
10706,bjp chunavi rotiya sek lee sirf bevkoofo social media ladte saal rastrv,2
10707,ranaayyub yeh wala propaganda fail gya aab desh chodna padega aab muslim zuth h,0
10708,rt liesofbjp vikasbha ch vika bhaduria naukri mereko dilade kam mujhr fake genuin new antar,0
10709,rt daniyalbarri duniya main g launch laga lkn sala ptcl broadband abhi tk harkaton baaz phr,0
10710,dmmoradabad rsptd digniti plz give one chanc improv best team swach bharat abhiyaan,2
10711,han jii bataya jaye kon kya kya bolna chahta bare drkumarvishwas narendramodi,1
10712,rt srbachchan t the sign beauti person alway see beauti other om s,2
10713,tajinderbagga whenev modiji take retir i want yogi pm amit shah great strategist good hm,2
10714,rt sanayairanifc such beauti photo sanaya parent barun pashmeen alongsid mohit dalljiet sakshi akshay,1
10715,sirf mahina pure panch sal social media zariye public judo nahi,1
10716,rt zarafsha dosti mausam muddat kre rukhsat jae dosti sawan toot barse tham jae dosti aag sul,1
10717,aajtak swetasinghat the best best wah wah sirjee baat along hasya kavita,2
10718,ahmadbabar once aunti yell back the gandagi within peopl and parent fault you tri,0
10719,cricketaakash sir west indi jeet chuki h world cup,1
10720,rt saqlain sk jo doston aftaari karwate passand shaadi,1
10721,thi heart break pakistani fan we sarfaraza chin its bad start,0
10722,karunagopal app pakode bechne wallon kya ye jobless nae h ye jo kr inka job h,0
10723,priyankalove gn subhratri vri nyc supprb jarur,2
10724,starfli wa ka clear data mara bharosa pyar mujse,0
10725,taran adarsh blockbust bharatthiseid mazaa aayenga im super excit,2
10726,danzod i go abl handl wait next one its ganna be so good,2
10727,belloldnnn oyeh banke i miss thing god,2
10728,great modi smehta tuney thukwa lee sharam ayi pappu akhilesh khuttey chus aukat sunnat lee,0
10729,ranaayyub saari duniya france america germani london shrilanka afganistan india myanmaar etc etc islam,1
10730,imk ahmed imro aaap world cup mein,2
10731,got mobil back thank god special thank elita api sabbir vaiya tushar vai uber krisno day rasel vaiya,2
10732,rt mrrathore sonamohapatra thats good idea famou shit isse sona mohapatra social media bnni rhegi ek,0
10733,subject fail aithe suicid cheskokandi life manam suicid cheskunt vallaki manam,2
10734,rammi yay hit best friend shame could put lucki egg,1
10735,vivekagnihotri aamaadmiparty lye jokar shabd chota dhobi ghat,0
10736,narendramodi congratul pm aise aage badkar sari yojna hamri subhkamnaye apke,2
10737,pagl bnya hy awam kal pta ketni bar photo chuka hr kesi lgai hy ley,0
10738,gonna probabl win spiderman far from home contest hope whoever win best time,1
10739,narendramodi india proud brave men women martyr line duti paid tribut brave soldier,2
10740,koie jawab deta desh garib nagrik sabase bada gunah abhi yk dil nafart peda huaa dire dire,1
10741,kapilsib topic modi jhut dukan polit carrier khatam kr,0
10742,tukde tukde gang bharat chhodo naxal bharat chhodo pattharbazo bharat chhodo hindustan khake pakistan,1
10743,captgrc madhukishwar gandhi sane saala experiment naam still sane,0
10744,rt majasuperstar thank si legendofluna totoo yan artista din naman nagdedecid mga project na tatanggapin nila maja,1
10745,rt anum penwala jawab dena hamai b ata lakin bth tarbiyat yeh yaad rakhana hum btain bhool jaingy lehja,2
10746,beingsalmankhan love bhaijan week bharat,2
10747,augustgloom jammankhattak btw lougon har sawal jawab well armi us wrong,1
10748,suhaibbadshahhh sorry moulana kutte suwwar number hiske pass muje pleas humbl request,0
10749,hahahahamees i swear awkward kitna fuzool time pass jo doosron life interest rakhte,0
10750,rt vipinya emofficeup jagbeer ptshrikant jaye garmi pani bina h sabka sabka vikas,2
10751,aajtak sardanarohit sahi midia sirf desbhakt dikhana baki bjp juda desdrohi,1
10752,frankirbi swarovskiuk great post dean i love watch ladi game in role fa refere observ j,2
10753,sherryontopp rahulgandhi priyankagandhi ahmedpatel incindia iyc mahilacongress bahut bdhiya thoka ye,2
10754,arnavsi nehr smruti ranjan b ohh matlab congress bjp kharab candid harenge kyon,0
10755,chintskap awara film ne russian box offic russian filmo buri maat kal redio suna,1
10756,apni rajniti dukan band gussa aayega hin berojgar gaya bechara,0
10757,congratul nirmalasitharaman ji seen u durga avatar rafal deal we want see laxmi av,1
10758,narendramodi aadarniya modiji paari badhai shubhechya aapke sashakt netrutav mea desh au,2
10759,rt astromiko gusto kong maabot yung point na travel wherev want even without itinerari kasama yung person makakasama,1
10760,purplemoon kung hnd pa checheck bat dm mukha ni jungkooki hnd maalala ikaw hahaha,1
10761,gautamgambhir sir ur inclus thought great bhot ache sabko leke chale bhot age jaynge hindusta,2
10762,hanumanbeniwal the great leader sweet person chehra mantri ni mukhmantri h g chlte rho,2
10763,yeh babes training jaane hanumansingh ji mood kharab kr wrong bh,2
10764,aap sada haste rahen khushal rahen dusron khus good afternoon,2
10765,bharat trailer superb jawaani humari jaaneman thi cool yeah jitne safed baal mere sar aur dh,2
10766,sat pratishat saale gyan,1
10767,narendramodi secretaryross aapko hardik subhkamnaye jeet taraf aapki badi fan aapko,2
10768,varunvagish hlo varun bhaiya hw r u hope r u well i watch ur video even i watch ur video everyday b,1
10769,everi episod sarazanmai tooi deserv better smh,0
10770,cricketaakash ye icc jyadatar event england jabki fix match,0
10771,ye sale khans ki bahat chat te hai humesa predict last lashein bichh jati,1
10772,rt umedsinghshekh gurmeetramrahim ji night aapki kirpa horahe h dhan dhan satguru asra,2
10773,kunalkamra dall agle sal tk maa chuda aaiyo chudwa jaiyo,0
10774,sadi sarcast raj bhains ki aankh i realli know even idea damn,1
10775,modiaagaya moblynching india naam baigan milaadere,1
10776,iameraijaz onlyonedubey kashmir famou hospit good joke chalo sunao,0
