id,text,label
2863,congratulations dr roya derwish you did it !! i'm so proud of you,1
2864,i've never followed cricket before but this is a super cool analysis on the best player kholi done by,0
2865,hinduo ke vote se jit hui bhaisab ki jada muslim hiteshi mt bno nhi to agli bar vijendra si,2
2866,javed akhtar modi ke follower bahut uccha sreni ke hain tere jaise chutiye par dhyan nahi dete hain warna tu bol na,1
2867,,0
2868,jay hind want to highlight one issue in our society on army person family need to take school admi,1
2869,har hath safai ko uth jate hai guru ji ek ishare pe,0
2870,west indies se to hamari pak army jeet nahi paa rahi hai india jaise shero se kaise jitegi better hoga pak ko india,1
2871,gandhi jaisa koi hua hoga maarkin ka do tukda pehenna bank me khata nahi aur rash,2
2872,sahi kaha puja ji aapne aise murkh har desh me badne chahiye jo deshdrohi ko sirf sikhaye hee nahi,1
2873,ameen ya rab ul alameen pak armed forces zindabaad we proud of you sir,1
2874,rahul gandhi ne yeh kya sandesh desh ko diya ki party president ko power nahi,0
2875,sir my constituency is nawada i am big fan of modi but you did work in my consti,2
2876,gud morning sir kindly request to u my best hero sir west bengal bahut prob,1
2877,ye meri copy lekar kyu gya hai usse hw copy krega kya innocent naina,0
2878,itna afsos n kr yr ye logo ne muslims ke sath jitni siyast ki h n uska b bjp nhi ki h inka itihas utha ke pdho,1
2879,another lq mutual na super pretty whenever i see your ig stories i'm like ang gandaaaa super thank you rin,0
2880,what a win for you and these trolls appreciating you you can't come near leave alone with equal,2
2881,atal ji ki baatein sach sabit hui aaj bjp ne apne dum pe doobara sarkar banai aur janta ne congress ka mazak wa,2
2882,freedom of speech .. suna h na ji .. hm to bolenge ... jay shri ram ... or haan mam .. pura bharat mera g,0
2883,sir janta apko modi ji ka future option samajhti h so please sir jitne bhi currept officer h jo pa,0
2884,ghadaar agent ghadaar bus ker jhootay makaar pak fouj k boot k talway ki mitti k bhi laaiq nahi ho t,0
2885,what is this race you are talking about everyone is good and akshay is a bankable star as well its,1
2886,kaisa hota reserve category ke hote aur rahul gandhi prime minister banjate bjp ke itne bahumat ke b,0
2887,om namah shivaya jai shri ram jai bajrangbali god is great,0
2888,mashaallah excellent lovely allah kareem aap donno ko behisab tarqi kamyabi khush,2
2889,respected sir ji hamare is purshani ka tod nikaliye sir ji please azamgarh se jalandhar city punjab t,0
2890,ye fraud modi maha chor hai pata nahi mere desh ki janta ki basis per inhe vote kar,1
2891,peg vodka .. sach nahi jaan ne ka .. accountability na hone ka ... gandagi failne ka .. dusre ke g **,2
2892,admiral home shirt we are proud to reveal our new /20 home shirt,1
2893,ab tak oppostition ki baja rahe the ab aapas me baaj rahe hain trp trp bas,0
2894,odisha my heartly congratulations to sh naveen ji n you mr vijay ji victory against of smt m,1
2895,apa habitual offender aur dangerous narrative ki baat aap mat karo .. non bjp rule state ke police agar,0
2896,kai kutte abhi bhi nahi samejhenge iss khel ko,0
2897,tum aik ghatiya aur lanti shaks ho jb tumhri lee jati ha tu tum cheekhtay ho bc baloun ka style,1
2898,tum log bhut bade chutiya ho jo sala dusro k tukdo par to jite ho kabhi,2
2899,yeh anjana om modi hai yeh khud bol chukki hai iss se kuch expect karna faaltoo,0
2900,allah ho allah ho banday har dam allah ho baran e rehmat ramzan aaj news,2
2901,television media congress ke liye nhi h ye toh aapko pata chal hi gya hoga achha hoga ki congress ke,0
2902,n garib har har mahadev,2
2903,tum jaise bike hue prestitutes ke sath apna time barbad na karne ka decision lena hi sabse badi sm,0
2904,ab bas bhi kar pagle rulayega ky ... or ha tu chutiya hi peda huwa tha sale saal se nota,2
2905,respe sir aap ko bahut bahut baddhai shubhkanaye aap ko hamara ye sandesh hai ki aap ko mp me con,2
2906,ind randi ki aulad sali teri ma ne chud k paise nahi kamae the ye mera order kaha h nahi to teri ma ko,0
2907,uditraj tum log agar jit jate to evm thik hota na .... faltu ki nautanki aur bacho jaisa rona band karo ... lolyp,0
2908,this is my new account i'll be deactivating the previous one soon but don't unfollow from that one because pata n,0
2909,love is dhokha,2
2910,u meet papa ji u meet papa dhan satguru tera hi aasra gud morning satgur maula b,2
2911,i am also a,0
2912,official jin muslim bhai behno ko ye laga ki unhe is desh main kirayedaar bana diya gaya hai woh please jak,1
2913,jaha tonti chor se leke chara ghotale ke samdhi aur bunglow chor laptop chor waha purn,1
2914,sir ye batiye apke phone sec me sale ho jate h flipkart se lakin market me available hote wo bhi,2
2915,apki bat bhi sahi h kyu ki bjp wale hamesha sadak par utar jate the is photo ko dekhlo,1
2916,thank you so much jazzy tenu milke menu vi bahut khushi hundi hai rab hamesha chaddiyan kalan ch rakhe,2
2917,it from home or in person someday if i m that lucky haha i hope you spent today the way you wanted to spend it !!,0
2918,modi ji apko bahut bahut subhkamnaye mahadev ke bhagto ki kbhai haar nhi hoti or modi ji mahakal ki k,2
2919,siddiqui,0
2920,kashyap __,2
2921,sirji mubarak ho such to yeah hai aap ko to phale hi aaana tha thanks modiji khaar dar aaay,2
2922,savidhan savidhan karoge to tumhara bap bhi trust tum pe nahi karega savidhan jaha he vaha rahega tum,0
2923,bluff dj rocks apni maa ke baare main aisa nahi bolte tere abba the linguist ne sikhayea nahi,1
2924,this ram rahim is rapist and behind bars he is guilty a,0
2925,beta mai aa gaya .. mai thora busy kiya ho gaya sale aapas me hi raatbhar marwane lag g,1
2926,tu log bolega bhi keyse hay to unpad gawar gaddar musalman khinzir ka gost kha kar jaban hua gunga futi kau,1
2927,woh bhi hai semi final toh ganda hi tha but jo liverpool ka bhi fan nahi hai aur na to,0
2928,ye darr achacha hai ... apne saare forces ko high alert pe rakho bjp ke jeet ki khushi ka patake paki,0
2929,sharam ka muqaam chor khaandaan laanat bajaye iss k apnay baap ki chorion pay usay jail chhorr kar aye besh,0
2930,ohhhh it made my green heart even greener !!!! stronger luv and support for darren !!!!,2
2931,ise kahenge ki ham loksabha me modi ko dekh k bjp ko vote kiya aur delhi assembly k election me jh,2
2932,maha moorkh andhe bhakt satya kabhi nahi marta hindi nahi aati kya ram satya hai iska arth a,1
2933,nothing like a fresh hit of pepsi on a day like today,0
2934,so now you just pairing me with some random people i dont even know or not even close to me ask yourself ngano ni,2
2935,dekho bhai rohit sardana nahi me congress ka koi bandahu na bjp or na aam thik he ye me esliye keh rhahu q badme kh,1
2936,i hate him to the core but if i'm not wrong shadi dono ne pasand kr k ki haina wo andhi to nahi hai ad,1
2937,rathee rahul ko resign kr dena chahiye kyunki rahul ki image pappu bn chuki h aur mainstream media ise jari,2
2938,bade maje ki baat hai rashi ji padhke hi hasi aati hai,2
2939,madrcod hindu muslim k beec me pudiya fek rha h ab hamko tuj jese dhram ke thekedaro ki jrurat nhi h kutte apna,1
2940,evm ke harware me setting karke chunaaw jeetaa gya hai election commission pese khaakar bjp ko jitaya hai hardwar,1
2941,shut up fucking bitch apni oqat mai fucking dirty pussy india mai jes ghar rhti usi se phudi maro ke ba,2
2942,my dad sometimes will chat to me like a girlfriend who s super mad at you me how are you dad him good me r,2
2943,my favourite fast bowler was alan donald i used call him anal donald in school thank god gaon ke schoo,0
2944,geo ager qom e youth wah wah leni ho to ik baar bolein nawaz sharif chor ha apko followers b milenge tar,2
2945,ye mera desh hai jaha jaha ram mandir ki rat to log roj lagate par unke adarsho ko koi nahi manta,1
2946,a good suggestion can anybody take care of gujarati gang ??? matter of great shame lalu pars,0
2947,modi dj song || modi ki lehar aayi re || lattest modi song,0
2948,mehmood3 pmln ki b kiya auqat reh gaye hai kabbi bilawal to kabbi mangal k peechey hath band ker kharey hotey hain,2
2949,lovelyz did an acoustic cover of bts boy with luv this sounds so heavenly,1
2950,himmat mat har rak hausla wo manjar bhi aayega pyase ke paas chal ke khud samundar bhi aayega yu thak-har kar na,1
2951,hi i love the live action remake ... absolutely loved it,0
2952,elec mum sir aapki housing board ki ki office band kar dijiye yaha per shikayto per koi sunwai nahi hoti raa,0
2953,_____ but i hate that bloody ekta kapoor she don't deserve multitalented actor like harshad pehle khud hc,1
2954,apdj ye he india ka rail koi bhi javab nahi deta or paisa pura le lete he kya drm ya kisi,1
2955,good morning sir happy saturday jay shree ram jay shree bajrangbali dada,2
2956,baz oqat alfaz nahi hote un jazbat ko byan karne k lye or zuban sath nhi dyti un ehsasat ko samjhne k,1
2957,itne mahaan log hamare desh me hain bhai inki izzat karo kahin doosre desh inko kidnap na k,1
2958,jai hind desh k sabhi deskbhakto desh hit m kaam krne walo desh k parti har samay tatpar rhne walo ko shri nare,2
2959,nari shanti ka prabal roop jo bjp ne public ko dikhaya vo kabile tareef,2
2960,__ sharma garrywalia bhai mera bharat mahan bharat ki jai aur mata,1
2961,re madhar chod to mandir me tu koun sa sahi kam karta hai bachxi ka rep k,0
2962,i ll always be proud of you meen sharfnyyy nowwwww iloveeyouuuu,1
2963,bc shoting a guy in market is a routine matter pistol lay k kisi ko b koi maar sakta hai usmai tum,2
2964,muqarrar hai ke tu mu kar jayega aye dost tune dosti ke maayine hi badal diye,2
2965,jitega toh india hi,0
2966,nk isi ko kehte hai aankh mein patti laga kr k bhakti karna jaise congress kuch kiya hi nahi,2
2967,sabir shakir bhai aap sachay muhib e watan haen plz hamid meer jesay ghatya ghadar insano kay sath,1
2968,aur yei drama bi uski gandi dimag ka creation lagta h,1
2969,beshak appi st time appko comment kr rhi hun appki transmission bhott achi hai app bhottt cute hn al,0
2970,icc ko request ki thi humne wo kehtay hain match to lazmi khelna parega aisy points nahi de sakty england ko,0
2971,bhart me yahi haraam hai bc ganga jamuni ki nazyaz piddio ko paida kar bharat ko apvitra kar diya agar yahi son,2
2972,ruthe ko manane ki dua wazifa amal tarika aur taweez,2
2973,hum tumhein yaad karte hain ibadat ki tarah .. tum bhi kabhi yaad karlo buri aadat ki tarah,2
2974,haar swikar karo ... nhi to baar baar harte rahoge .... ec ne bol diya ki saree mat aur evm k vote barabar h,1
2975,dhakkan log hindu musalman se bahar nahi nikal sakte aur baat karenge dharm nirpekshta ki dusron ko hindu musalman,2
2976,being is not easy relative's ke taane arjit ke sad gaane marks bhagwan he jaane sharma ji ke bete se,1
2977,goi goi india congratulations janab sb its such a joy to see you tak,2
2978,congratulations sir .. bharat ke liya nehi .. app or katrina ... swag se swagat song ..750 million ke,1
2979,lol i tried to remain positive but howa hana we are gong in circles to be honest disaster this,2
2980,bus jee apka husn e nazar hai jo lhud piyara hota use sab piyare lagte obv those were the best da,1
2981,bjp ke hi nahi apitu pure bharatvarsh vartmaan paridrishya me ab tak sabse safal rajnitigya ji ko grih m,1
2982,pranam sir proud of you,0
2983,aap hamare ghar padhare aapko abhar aapko damoh lok sabha say election mein bhari jeet ki hardik bad,0
2984,nhi chahiy ese bhrast neta hamare tv dibet me ... jo sirf chilla chilla kr dibet nhi hone dete ... hone,2
2985,dimag se khali hai ye log ticket nahi loge toh police pakdegi hi na usme se saman bechoge aur phi,1
2986,hi kak maaf banget ya untuk kendalanya supaya mimin bisa bantu cek yuk infokan data berikut via dm ya,2
2987,jo chor h wohi money trail chhupatey hain or maa ka janazey pe nahi atey or phir bar bar jail jatey,0
2988,you r a good leader like dr satypal ji ... i hope u will be in state assembly so,2
2989,daikhtay hain aap ki tabdeeli ka caravan kab apni lane change karta hai kuen k aap ko b har saal ba,2
2990,unpad gawar kahika just like most pakis are bhik mangne layak bhi nahi rahe pak wale lol,0
2991,i love ambareesh annaji i miss you annaji,2
2992,lucky is a really nice gastro pub my girlfriend and i love fortunato is really good italian scra,1
2993,congratulations sir i am so happy ki aap hamare pm bne dil se welcome karte hai aap ko thanku so much sir apne indi,1
2994,thefilm,1
2995,agr koi tum se ki umid rkhy to usay mayus mat kro q k logon ki ka tum se wabsta hona tum pr,2
2996,vps bhai ab tumne rahul ko vote diya hmne bjp ko diy,0
2997,modi is desh ke liye abtak ke sabse best prime minister hainhamare desh ko aisa hi pradhan mantri chahiye jo sabka,0
2998,kutto ki tarah bhonkne or bhikh mangne ke alawa tum logo ke pass kaam koi nhi baat toi,0
2999,approve of this but hours need to be longer at least my company is doing one thing right but we still underpaid,1
3000,sir dhawan is kohinoor of study iq he is the best teacher of current aff,2
3001,jo hindu cong ko bhagawan manate hai unake paidais me farak hai nam keval hindu ka hai,2
3002,good point manik parsad sharma only countries but still called world cup,1
3003,live sriman paramsatta ka anurag anudan aap par sadaiv barse aisi mangal kamana ... aap se ek anu,1
3004,pakistan ki qaumi assembly me ghadaaron k liye koi jagah nahi hai ppp aur pmln ko ghadaaron ki himayat karne pr sh,0
3005,nkpenning thank you nitish ekdum taaza click hai .. very good morning .. suraj ka tamtamaya chera dekh ke daudn,0
3006,hpcl ne itna lube engine oil etc bechne ko majboor kar diya k financially mai barbaad ho gaya aur mera petrol pump,0
3007,terrorists ko election jita ke parliament bhejne wale log pratap sarangi ke past pe surprised dikhne ka naatak kar,0
3008,maryam khud dekho tum logo ne pakistan pr kitna zulam kiya tha or kr rhy ho kuch sh,2
3009,rashid to cow ko katna band kro problem solve tum muslim log hinduo k sentiment ki respect k,0
3010,inc,0
3011,abhi tere jaise pagle gutter ke keede ko log hate hi karenge na yabed room leke jayenge except some aa,2
3012,aamir khan ki kaunsi movie hai aapki favourite dil ya qsqt khan,0
3013,shukla thanks for letting us know sachin i'm really sorry to know your internet is down again is there anyt,2
3014,tekwani photo,0
3015,jini zindgi guzri a jini baki a sari ty lant beshumar,2
3016,apne bilku sahi kaha .. bjp ne logo ko matra murkh banaya hai ... achhe achhe bhashno ke alawa kuch,1
3017,are bjp to haar jaati lekin tum logo ne usse jitaya he itna kichd uchhala ki kama,1
